dataset,hardware,vmaf_version,clip,complexity,codec,profile,encoder_kind,rung,resolution_p,target_kbps,achieved_kbps,vmaf,wh_per_min,delta_w_watts,n,confidence,source_file,notes
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,ladder,720,2800,3132.3,92.67,0.2288,71.0,4,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,ladder,720,2800,2818.1,86.73,0.1281,78.35,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,ladder,540,1600,1770.8,92.21,0.1777,70.44,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,ladder,540,1600,1612.8,86.55,0.1255,77.16,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,ladder,480,1100,1216.1,91.33,0.1618,68.39,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,ladder,480,1100,1110.0,82.81,0.1252,76.95,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,ladder,360,800,875.9,92.19,0.1457,69.33,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,ladder,360,800,809.3,82.71,0.1256,77.98,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,ladder,720,1700,2030.1,91.11,0.4214,67.42,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,ladder,720,1700,1596.7,83.59,0.129,79.27,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,ladder,540,950,1117.9,90.11,0.3291,69.16,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,ladder,540,950,894.2,83.2,0.1229,75.89,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,ladder,480,650,757.3,88.98,0.2789,67.85,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,ladder,480,650,619.9,79.08,0.1233,76.9,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,ladder,360,500,584.8,90.5,0.2297,67.5,4,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,ladder,360,500,485.4,79.33,0.1185,73.16,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,cpu,cpu,ladder,720,1400,1390.2,94.06,0.3121,66.89,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,gpu_baseline,gpu,ladder,720,1400,1447.0,85.27,0.1305,79.82,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,cpu,cpu,ladder,540,800,790.2,93.72,0.2492,70.38,4,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,gpu_baseline,gpu,ladder,540,800,833.7,84.88,0.1222,75.09,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,cpu,cpu,ladder,480,550,545.5,92.77,0.2139,67.25,4,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,gpu_baseline,gpu,ladder,480,550,565.3,80.28,0.1267,78.28,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,cpu,cpu,ladder,360,400,398.4,93.72,0.1728,67.91,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,gpu_baseline,gpu,ladder,360,400,419.5,80.46,0.1189,73.79,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,cpu,cpu,ladder,720,2800,3101.7,84.38,0.1288,66.58,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,gpu_baseline,gpu,ladder,720,2800,2898.4,81.66,0.0608,66.48,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,cpu,cpu,ladder,540,1600,1749.1,84.41,0.1033,67.32,8,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,gpu_baseline,gpu,ladder,540,1600,1652.2,79.25,0.0572,62.79,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,cpu,cpu,ladder,480,1100,1196.5,82.82,0.0936,66.76,8,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,gpu_baseline,gpu,ladder,480,1100,1135.5,74.65,0.0582,63.37,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,cpu,cpu,ladder,360,800,862.9,87.5,0.0841,65.47,9,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,gpu_baseline,gpu,ladder,360,800,824.1,77.77,0.0593,64.54,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,cpu,cpu,ladder,720,1700,1909.1,75.03,0.3313,67.77,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,gpu_baseline,gpu,ladder,720,1700,1771.4,75.52,0.0638,69.78,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,cpu,cpu,ladder,540,950,1038.3,74.08,0.2424,65.84,4,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,gpu_baseline,gpu,ladder,540,950,987.8,72.23,0.0586,63.54,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,cpu,cpu,ladder,480,650,703.1,71.9,0.2024,65.34,4,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,gpu_baseline,gpu,ladder,480,650,674.8,67.97,0.0575,62.87,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,cpu,cpu,ladder,360,500,541.4,78.62,0.1713,65.32,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,gpu_baseline,gpu,ladder,360,500,524.0,71.81,0.0569,62.84,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,cpu,cpu,ladder,720,1400,1376.1,73.99,0.1333,65.44,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu_baseline,gpu,ladder,720,1400,1420.7,74.23,0.0644,69.82,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,cpu,cpu,ladder,540,800,653.8,73.56,0.1186,64.05,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu_baseline,gpu,ladder,540,800,813.6,71.52,0.0584,63.86,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,cpu,cpu,ladder,480,550,479.8,73.53,0.1125,66.84,7,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu_baseline,gpu,ladder,480,550,558.0,66.99,0.0602,65.48,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,cpu,cpu,ladder,360,400,353.0,79.03,0.0948,65.01,8,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_abr_ladder_typical,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu_baseline,gpu,ladder,360,400,410.2,70.56,0.059,64.55,13,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,fixed ABR-ladder rung (typical per-resolution bitrate)
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,cpu,cpu,sweep,1080,13000,12693.0,95.84,0.5185,68.37,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,gpu_baseline,gpu,sweep,1080,13000,12985.8,95.38,0.1142,56.05,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,gpu_tuned,gpu,sweep,1080,13000,12934.2,94.74,0.2205,52.21,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,cpu,cpu,sweep,1080,15000,14652.1,96.03,0.5482,69.24,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,gpu_baseline,gpu,sweep,1080,15000,14975.8,95.53,0.1159,56.14,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h264,gpu_tuned,gpu,sweep,1080,15000,14925.3,94.94,0.2334,55.28,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,cpu,cpu,sweep,1080,8500,8360.7,95.7,0.8446,62.82,1,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,gpu_baseline,gpu,sweep,1080,8500,8365.9,94.75,0.144,62.91,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,gpu_tuned,gpu,sweep,1080,8500,8457.9,94.32,0.3742,47.1,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,cpu,cpu,sweep,1080,10000,9840.0,95.88,0.9522,67.22,1,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,gpu_baseline,gpu,sweep,1080,10000,9815.5,94.97,0.1279,55.62,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),h265,gpu_tuned,gpu,sweep,1080,10000,9962.8,94.53,0.3753,47.24,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),av1,cpu,cpu,sweep,1080,7500,5116.8,94.06,0.3764,63.32,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),av1,gpu_baseline,gpu,sweep,1080,7500,7610.2,94.86,0.123,58.76,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",meridian_120s,low (SI~13/TI~2),av1,gpu_tuned,gpu,sweep,1080,7500,7576.2,94.39,0.2517,51.68,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,sweep,1080,13000,15457.0,96.13,0.3889,72.17,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,sweep,1080,13000,13044.6,94.36,0.1422,68.87,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_tuned,gpu,sweep,1080,13000,12976.3,94.16,0.2207,53.21,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,cpu,cpu,sweep,1080,15000,17847.6,96.51,0.3901,70.93,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_baseline,gpu,sweep,1080,15000,15052.7,94.69,0.1368,66.53,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h264,gpu_tuned,gpu,sweep,1080,15000,14975.6,94.53,0.2155,52.17,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,sweep,1080,8500,10423.6,95.69,0.7998,67.59,1,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,sweep,1080,8500,7573.9,93.61,0.1413,63.58,5,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_tuned,gpu,sweep,1080,8500,7777.3,94.05,0.387,47.88,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,cpu,cpu,sweep,1080,10000,12431.2,96.12,0.839,67.73,1,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_baseline,gpu,sweep,1080,10000,8803.7,94.1,0.1492,67.14,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),h265,gpu_tuned,gpu,sweep,1080,10000,9031.8,94.45,0.373,46.15,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,cpu,cpu,sweep,1080,7500,6179.0,96.35,0.5088,68.35,2,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,gpu_baseline,gpu,sweep,1080,7500,7057.1,94.93,0.146,72.35,6,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",bbb_120s,high (SI~33/TI~6),av1,gpu_tuned,gpu,sweep,1080,7500,6819.8,94.53,0.2633,53.85,3,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,cpu,cpu,sweep,1080,13000,13231.0,95.49,0.127,38.27,4,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
s53_iso_bitrate_sweep,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu_baseline,gpu,sweep,1080,13000,13145.0,95.22,0.0745,71.65,11,Repeatable,results/calibration/encode_parity_nvenc_24c_2026-06-20.json,measured point
